row_id,date,country,store,product,num_sold
52736,2020-01-04,Poland,KaggleMart,Kaggle Advanced Techniques,486
52737,2020-01-04,Poland,KaggleMart,Kaggle Getting Started,376
52738,2020-01-04,Poland,KaggleMart,Kaggle Recipe Book,336
52739,2020-01-04,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,471
52740,2020-01-04,Poland,KaggleRama,Kaggle Advanced Techniques,165
52741,2020-01-04,Poland,KaggleRama,Kaggle Getting Started,137
52742,2020-01-04,Poland,KaggleRama,Kaggle Recipe Book,107
52743,2020-01-04,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,178
52744,2020-01-04,Spain,KaggleMart,Kaggle Advanced Techniques,482
52745,2020-01-04,Spain,KaggleMart,Kaggle Getting Started,387
52746,2020-01-04,Spain,KaggleMart,Kaggle Recipe Book,313
52747,2020-01-04,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,503
52748,2020-01-04,Spain,KaggleRama,Kaggle Advanced Techniques,162
52749,2020-01-04,Spain,KaggleRama,Kaggle Getting Started,131
52750,2020-01-04,Spain,KaggleRama,Kaggle Recipe Book,109
52751,2020-01-04,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,180
52752,2020-01-05,Belgium,KaggleMart,Kaggle Advanced Techniques,503
52753,2020-01-05,Belgium,KaggleMart,Kaggle Getting Started,401
52754,2020-01-05,Belgium,KaggleMart,Kaggle Recipe Book,363
52755,2020-01-05,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,547
52756,2020-01-05,Belgium,KaggleRama,Kaggle Advanced Techniques,177
52757,2020-01-05,Belgium,KaggleRama,Kaggle Getting Started,131
52758,2020-01-05,Belgium,KaggleRama,Kaggle Recipe Book,121
52759,2020-01-05,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,186
52760,2020-01-05,France,KaggleMart,Kaggle Advanced Techniques,531
52761,2020-01-05,France,KaggleMart,Kaggle Getting Started,443
52762,2020-01-05,France,KaggleMart,Kaggle Recipe Book,332
52763,2020-01-05,France,KaggleMart,Kaggle for Kids: One Smart Goose,561
52764,2020-01-05,France,KaggleRama,Kaggle Advanced Techniques,180
52765,2020-01-05,France,KaggleRama,Kaggle Getting Started,142
52766,2020-01-05,France,KaggleRama,Kaggle Recipe Book,120
52767,2020-01-05,France,KaggleRama,Kaggle for Kids: One Smart Goose,180
52768,2020-01-05,Germany,KaggleMart,Kaggle Advanced Techniques,491
52769,2020-01-05,Germany,KaggleMart,Kaggle Getting Started,384
52770,2020-01-05,Germany,KaggleMart,Kaggle Recipe Book,346
52771,2020-01-05,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,560
52772,2020-01-05,Germany,KaggleRama,Kaggle Advanced Techniques,163
52773,2020-01-05,Germany,KaggleRama,Kaggle Getting Started,140
52774,2020-01-05,Germany,KaggleRama,Kaggle Recipe Book,116
52775,2020-01-05,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,177
52776,2020-01-05,Italy,KaggleMart,Kaggle Advanced Techniques,486
52777,2020-01-05,Italy,KaggleMart,Kaggle Getting Started,418
52778,2020-01-05,Italy,KaggleMart,Kaggle Recipe Book,341
52779,2020-01-05,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,604
52780,2020-01-05,Italy,KaggleRama,Kaggle Advanced Techniques,185
52781,2020-01-05,Italy,KaggleRama,Kaggle Getting Started,142
52782,2020-01-05,Italy,KaggleRama,Kaggle Recipe Book,117
52783,2020-01-05,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,195
52784,2020-01-05,Poland,KaggleMart,Kaggle Advanced Techniques,514
52785,2020-01-05,Poland,KaggleMart,Kaggle Getting Started,420
52786,2020-01-05,Poland,KaggleMart,Kaggle Recipe Book,335
52787,2020-01-05,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,561
52788,2020-01-05,Poland,KaggleRama,Kaggle Advanced Techniques,193
52789,2020-01-05,Poland,KaggleRama,Kaggle Getting Started,131
52790,2020-01-05,Poland,KaggleRama,Kaggle Recipe Book,121
52791,2020-01-05,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,187
52792,2020-01-05,Spain,KaggleMart,Kaggle Advanced Techniques,513
52793,2020-01-05,Spain,KaggleMart,Kaggle Getting Started,408
52794,2020-01-05,Spain,KaggleMart,Kaggle Recipe Book,339
52795,2020-01-05,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,532
52796,2020-01-05,Spain,KaggleRama,Kaggle Advanced Techniques,167
52797,2020-01-05,Spain,KaggleRama,Kaggle Getting Started,133
52798,2020-01-05,Spain,KaggleRama,Kaggle Recipe Book,126
52799,2020-01-05,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,185
52800,2020-01-06,Belgium,KaggleMart,Kaggle Advanced Techniques,445
52801,2020-01-06,Belgium,KaggleMart,Kaggle Getting Started,339
52802,2020-01-06,Belgium,KaggleMart,Kaggle Recipe Book,269
52803,2020-01-06,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,464
52804,2020-01-06,Belgium,KaggleRama,Kaggle Advanced Techniques,156
52805,2020-01-06,Belgium,KaggleRama,Kaggle Getting Started,118
52806,2020-01-06,Belgium,KaggleRama,Kaggle Recipe Book,93
52807,2020-01-06,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,150
52808,2020-01-06,France,KaggleMart,Kaggle Advanced Techniques,434
52809,2020-01-06,France,KaggleMart,Kaggle Getting Started,328
52810,2020-01-06,France,KaggleMart,Kaggle Recipe Book,272
52811,2020-01-06,France,KaggleMart,Kaggle for Kids: One Smart Goose,468
52812,2020-01-06,France,KaggleRama,Kaggle Advanced Techniques,137
52813,2020-01-06,France,KaggleRama,Kaggle Getting Started,113
52814,2020-01-06,France,KaggleRama,Kaggle Recipe Book,106
52815,2020-01-06,France,KaggleRama,Kaggle for Kids: One Smart Goose,151
52816,2020-01-06,Germany,KaggleMart,Kaggle Advanced Techniques,423
52817,2020-01-06,Germany,KaggleMart,Kaggle Getting Started,332
52818,2020-01-06,Germany,KaggleMart,Kaggle Recipe Book,297
52819,2020-01-06,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,453
52820,2020-01-06,Germany,KaggleRama,Kaggle Advanced Techniques,161
52821,2020-01-06,Germany,KaggleRama,Kaggle Getting Started,122
52822,2020-01-06,Germany,KaggleRama,Kaggle Recipe Book,99
52823,2020-01-06,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,151
52824,2020-01-06,Italy,KaggleMart,Kaggle Advanced Techniques,437
52825,2020-01-06,Italy,KaggleMart,Kaggle Getting Started,365
52826,2020-01-06,Italy,KaggleMart,Kaggle Recipe Book,301
52827,2020-01-06,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,474
52828,2020-01-06,Italy,KaggleRama,Kaggle Advanced Techniques,145
52829,2020-01-06,Italy,KaggleRama,Kaggle Getting Started,111
52830,2020-01-06,Italy,KaggleRama,Kaggle Recipe Book,96
52831,2020-01-06,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,163
52832,2020-01-06,Poland,KaggleMart,Kaggle Advanced Techniques,439
52833,2020-01-06,Poland,KaggleMart,Kaggle Getting Started,326
52834,2020-01-06,Poland,KaggleMart,Kaggle Recipe Book,280
52835,2020-01-06,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,420
52836,2020-01-06,Poland,KaggleRama,Kaggle Advanced Techniques,146
52837,2020-01-06,Poland,KaggleRama,Kaggle Getting Started,114
52838,2020-01-06,Poland,KaggleRama,Kaggle Recipe Book,85
52839,2020-01-06,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,151
52840,2020-01-06,Spain,KaggleMart,Kaggle Advanced Techniques,442
52841,2020-01-06,Spain,KaggleMart,Kaggle Getting Started,345
52842,2020-01-06,Spain,KaggleMart,Kaggle Recipe Book,280
52843,2020-01-06,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,467
52844,2020-01-06,Spain,KaggleRama,Kaggle Advanced Techniques,145
52845,2020-01-06,Spain,KaggleRama,Kaggle Getting Started,119
52846,2020-01-06,Spain,KaggleRama,Kaggle Recipe Book,91
52847,2020-01-06,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,163
52848,2020-01-07,Belgium,KaggleMart,Kaggle Advanced Techniques,445
52849,2020-01-07,Belgium,KaggleMart,Kaggle Getting Started,319
52850,2020-01-07,Belgium,KaggleMart,Kaggle Recipe Book,294
52851,2020-01-07,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,413
52852,2020-01-07,Belgium,KaggleRama,Kaggle Advanced Techniques,145
52853,2020-01-07,Belgium,KaggleRama,Kaggle Getting Started,113
52854,2020-01-07,Belgium,KaggleRama,Kaggle Recipe Book,98
52855,2020-01-07,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,154
52856,2020-01-07,France,KaggleMart,Kaggle Advanced Techniques,415
52857,2020-01-07,France,KaggleMart,Kaggle Getting Started,325
52858,2020-01-07,France,KaggleMart,Kaggle Recipe Book,286
52859,2020-01-07,France,KaggleMart,Kaggle for Kids: One Smart Goose,469
52860,2020-01-07,France,KaggleRama,Kaggle Advanced Techniques,157
52861,2020-01-07,France,KaggleRama,Kaggle Getting Started,106
52862,2020-01-07,France,KaggleRama,Kaggle Recipe Book,100
52863,2020-01-07,France,KaggleRama,Kaggle for Kids: One Smart Goose,144
52864,2020-01-07,Germany,KaggleMart,Kaggle Advanced Techniques,425
52865,2020-01-07,Germany,KaggleMart,Kaggle Getting Started,351
52866,2020-01-07,Germany,KaggleMart,Kaggle Recipe Book,298
52867,2020-01-07,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,414
52868,2020-01-07,Germany,KaggleRama,Kaggle Advanced Techniques,147
52869,2020-01-07,Germany,KaggleRama,Kaggle Getting Started,121
52870,2020-01-07,Germany,KaggleRama,Kaggle Recipe Book,83
52871,2020-01-07,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,152
52872,2020-01-07,Italy,KaggleMart,Kaggle Advanced Techniques,455
52873,2020-01-07,Italy,KaggleMart,Kaggle Getting Started,334
52874,2020-01-07,Italy,KaggleMart,Kaggle Recipe Book,275
52875,2020-01-07,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,445
52876,2020-01-07,Italy,KaggleRama,Kaggle Advanced Techniques,159
52877,2020-01-07,Italy,KaggleRama,Kaggle Getting Started,114
52878,2020-01-07,Italy,KaggleRama,Kaggle Recipe Book,92
52879,2020-01-07,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,156
52880,2020-01-07,Poland,KaggleMart,Kaggle Advanced Techniques,360
52881,2020-01-07,Poland,KaggleMart,Kaggle Getting Started,308
52882,2020-01-07,Poland,KaggleMart,Kaggle Recipe Book,253
52883,2020-01-07,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,486
52884,2020-01-07,Poland,KaggleRama,Kaggle Advanced Techniques,161
52885,2020-01-07,Poland,KaggleRama,Kaggle Getting Started,117
52886,2020-01-07,Poland,KaggleRama,Kaggle Recipe Book,99
52887,2020-01-07,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,161
52888,2020-01-07,Spain,KaggleMart,Kaggle Advanced Techniques,381
52889,2020-01-07,Spain,KaggleMart,Kaggle Getting Started,325
52890,2020-01-07,Spain,KaggleMart,Kaggle Recipe Book,266
52891,2020-01-07,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,426
52892,2020-01-07,Spain,KaggleRama,Kaggle Advanced Techniques,144
52893,2020-01-07,Spain,KaggleRama,Kaggle Getting Started,95
52894,2020-01-07,Spain,KaggleRama,Kaggle Recipe Book,101
52895,2020-01-07,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,160
52896,2020-01-08,Belgium,KaggleMart,Kaggle Advanced Techniques,375
52897,2020-01-08,Belgium,KaggleMart,Kaggle Getting Started,328
52898,2020-01-08,Belgium,KaggleMart,Kaggle Recipe Book,276
52899,2020-01-08,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,428
52900,2020-01-08,Belgium,KaggleRama,Kaggle Advanced Techniques,136
52901,2020-01-08,Belgium,KaggleRama,Kaggle Getting Started,111
52902,2020-01-08,Belgium,KaggleRama,Kaggle Recipe Book,87
52903,2020-01-08,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,144
52904,2020-01-08,France,KaggleMart,Kaggle Advanced Techniques,432
52905,2020-01-08,France,KaggleMart,Kaggle Getting Started,311
52906,2020-01-08,France,KaggleMart,Kaggle Recipe Book,244
52907,2020-01-08,France,KaggleMart,Kaggle for Kids: One Smart Goose,442
52908,2020-01-08,France,KaggleRama,Kaggle Advanced Techniques,134
52909,2020-01-08,France,KaggleRama,Kaggle Getting Started,109
52910,2020-01-08,France,KaggleRama,Kaggle Recipe Book,96
52911,2020-01-08,France,KaggleRama,Kaggle for Kids: One Smart Goose,152
52912,2020-01-08,Germany,KaggleMart,Kaggle Advanced Techniques,413
52913,2020-01-08,Germany,KaggleMart,Kaggle Getting Started,324
52914,2020-01-08,Germany,KaggleMart,Kaggle Recipe Book,264
52915,2020-01-08,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,455
52916,2020-01-08,Germany,KaggleRama,Kaggle Advanced Techniques,143
52917,2020-01-08,Germany,KaggleRama,Kaggle Getting Started,109
52918,2020-01-08,Germany,KaggleRama,Kaggle Recipe Book,90
52919,2020-01-08,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,145
52920,2020-01-08,Italy,KaggleMart,Kaggle Advanced Techniques,452
52921,2020-01-08,Italy,KaggleMart,Kaggle Getting Started,322
52922,2020-01-08,Italy,KaggleMart,Kaggle Recipe Book,282
52923,2020-01-08,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,450
52924,2020-01-08,Italy,KaggleRama,Kaggle Advanced Techniques,141
52925,2020-01-08,Italy,KaggleRama,Kaggle Getting Started,111
52926,2020-01-08,Italy,KaggleRama,Kaggle Recipe Book,98
52927,2020-01-08,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,156
52928,2020-01-08,Poland,KaggleMart,Kaggle Advanced Techniques,422
52929,2020-01-08,Poland,KaggleMart,Kaggle Getting Started,304
52930,2020-01-08,Poland,KaggleMart,Kaggle Recipe Book,299
52931,2020-01-08,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,486
52932,2020-01-08,Poland,KaggleRama,Kaggle Advanced Techniques,148
52933,2020-01-08,Poland,KaggleRama,Kaggle Getting Started,117
52934,2020-01-08,Poland,KaggleRama,Kaggle Recipe Book,89
52935,2020-01-08,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,156
52936,2020-01-08,Spain,KaggleMart,Kaggle Advanced Techniques,424
52937,2020-01-08,Spain,KaggleMart,Kaggle Getting Started,338
52938,2020-01-08,Spain,KaggleMart,Kaggle Recipe Book,289
52939,2020-01-08,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,410
52940,2020-01-08,Spain,KaggleRama,Kaggle Advanced Techniques,143
